Unnamed: 0,semester,ha,task,prog_lang,surname1,lastname1,surname2,lastname2,code1,code2,label,hand_labled
402,SoSe22,9,Antwort 8,C,VName_450,Name_450,VName_471,Name_471,"#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}


}


int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{
	unsigned long div = product/2;
	
	if(product ==0 || product ==1){
	    *factor1 = 1;
	    *factor2 = product;
	    return;
	}
	
	
	while((product%div)!=0)
	div--;
	*factor1 = div;
	*factor2 = product/div;
	return;
}

int main(){
    long product =0, factor1=0, factor2=0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"", &product);
	getchar();
	factorize(product, &factor1, &factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", product, factor1, factor2);
	return 0;
}",0.377978636,0
403,SoSe22,9,Antwort 8,C,VName_434,Name_434,VName_470,Name_470,"#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	if (ergebnis == 0 || ergebnis == 1) {
        *zahl1 = 1;
        *zahl2 = ergebnis;
    } else {
        long prod = ergebnis / 2;
        if (ergebnis % 2 != 0) {
            do {
                prod -= 1;
            } while (ergebnis % prod != 0);
        }
        *zahl1 = prod;
        *zahl2 = ergebnis / prod;
    }
}

int main(){
	printf(""Please enter an Integer: "");
    long ergebnis, zahl1, zahl2;
    scanf(""%ld"", &ergebnis);
    factorize(ergebnis, &zahl1, &zahl2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", ergebnis, zahl1, zahl2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2) {
  *factor1 = product;
  *factor2 = 1;
  if (*factor1 > 1) {
    ++*factor2;
    while (*factor1 % *factor2) {
      ++*factor2;
    }
    *factor1 /= *factor2;
  } else if (*factor1 == 0) {
    long temp = *factor1;
    *factor1 = *factor2;
    *factor2 = temp;
  }
}

int main() {
  printf(""Please enter an Integer: "");
  long input = 0L;
  scanf(""%ld"", &input);
  long f1 = 0L, f2 = 0L;
  factorize(input, &f1, &f2);
  printf(""Possible Factors of %ld are %ld and %ld.\n"", input, f1, f2);
  return 0;
}",0.3773291925,0
404,SoSe22,9,Antwort 8,C,VName_456,Name_456,VName_453,Name_453,"#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
	if(produkt==0 || produkt==1){
        *faktor1=1;
        *faktor2=produkt;
	}
	else {
        int zahl = produkt/2;
        while(produkt % zahl !=0) zahl-=1;
        *faktor1 = zahl;
        *faktor2 = produkt/zahl;
	}
}

int main(){
    long produkt;
    long faktor1;
    long faktor2;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&produkt);
    factorize (produkt, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"",produkt,faktor1,faktor2);
	return 0;
}","#include <stdio.h>
#include <stdlib.h>
 
void factorize(long product, long* factor1, long* factor2)
{
if(product == 0) {
        *factor1 = 1;
        *factor2 = product;
    } else if(product == 1) {
        *factor1 = 1;
        *factor2 = product;
    } else {
        for(int i = product/2; i > 0;i--) {
            if(product%i != 0) {
                continue;
            } else {
                *factor1 = i;
                *factor2 = product/i;
                break;
            }
        }
    }
}
 
int main(){
    long product = 0;
    long* factor1;
    long* factor2;
    factor1 = (long*) malloc(sizeof(long));
    factor2 = (long*) malloc(sizeof(long));
 
    printf(""Please enter an Integer: "");
    scanf(""%ld"", &product);
    factorize(product,factor1,factor2);
    printf(""Possible Factors of %ld are %ld and %ld.\n"",product, *factor1, *factor2);
 
    return 0;
}",0.3765635286,0
405,SoSe22,9,Antwort 8,C,VName_449,Name_449,VName_446,Name_446,"#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{	
	if (product<2){
		*factor1=1;
		*factor2=product;
	}
	else{
		*factor1=product/2;
		while (*factor1>1){
			if (product%*factor1!=0){
				*factor1=*factor1-1;
			}
			else{
				break;
			}
		}
		*factor2=product/ *factor1;
	}
}

int main(){
	long product;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&product);
	long a;
	long b;
	long *factor1=&a;
	long *factor2=&b;
	factorize(product, factor1, factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"",product,a,b);
	return 0;
}","#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}

}

int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}",0.3764320786,0
406,SoSe22,9,Antwort 8,C,VName_436,Name_436,VName_449,Name_449,"#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}

}

int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{	
	if (product<2){
		*factor1=1;
		*factor2=product;
	}
	else{
		*factor1=product/2;
		while (*factor1>1){
			if (product%*factor1!=0){
				*factor1=*factor1-1;
			}
			else{
				break;
			}
		}
		*factor2=product/ *factor1;
	}
}

int main(){
	long product;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&product);
	long a;
	long b;
	long *factor1=&a;
	long *factor2=&b;
	factorize(product, factor1, factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"",product,a,b);
	return 0;
}",0.3764320786,0
407,SoSe22,9,Antwort 8,C,VName_458,Name_458,VName_463,Name_463,"#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	int x = ergebnis/(*zahl1);
	if (x*(*zahl1)==ergebnis) {
	    int y = ergebnis/x;
	    return ergebnis, x, y;
	}
}

int main(){
	printf(""Please enter an Integer: "");
	int integer;
	int i=0;
	int zahl2=0;
	scanf(""%i"", integer);
	for (i=1; i<10; i++){
	    factorize(integer, i, (int) zahl2);
	}
	printf(""Possible Factors of %ld are %ld and %ld.\n"", integer, i, zahl2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{
	if (product == 0) {
		*factor1 = 1;
		*factor2 = product;
		return;
	}
	if (product == 1) {
		*factor1 = 1;  
		*factor2 = product;
		return;
	}
	for (long i = 2; i < product/2; ++i) {
		if (product % i == 0) {
			*factor2 = i;
			*factor1 = product/i;
			return;	
		}
	}

	// primzahl
	*factor1 = 1;
	*factor2 = product;
}

int main(){
	printf(""Please enter an Integer: "");
	long product;
	long factor1;
	long factor2;
	scanf (""%ld"", &product);
	factorize (product, &factor1, &factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", product, factor1, factor2);
	return 0;
}",0.3762711864,0
408,SoSe22,9,Antwort 8,C,VName_450,Name_450,VName_468,Name_468,"#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}


}


int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}","#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
    *zahl1 = 1;
    *zahl2 = ergebnis;
	if (ergebnis == 0 || ergebnis == 1) {
	    return;
	} else {
	    for (long i = 2; i < ergebnis; ++i) {
	        if ((float)(ergebnis / i) == (float)ergebnis / (float)i) {
	            *zahl1 = ergebnis/i;
	            *zahl2 = i;
	            return;
	        }
	    }
	}
}

int main(){
	printf(""Please enter an Integer: "");
	long val;
	scanf(""%ld"", &val);
	long fac1, fac2;
	factorize(val, &fac1, &fac2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", val, fac1, fac2);
	return 0;
}",0.3758921491,0
409,SoSe22,9,Antwort 8,C,VName_439,Name_439,VName_445,Name_445,"#include <stdio.h>
void factorize(long ergebnis, long *zahl1, long *zahl2)
{
long f1,f2;
//printf(""%ld\n"", ergebnis);
if((ergebnis == 0)||(ergebnis == 1))
{
f1 = 1;
f2 = ergebnis;
}
else
{
f1 = ergebnis/2;
while(ergebnis%f1 != 0 )
{
//printf(""f1 passt noch nicht : %i\n"",f1);
f1 = f1- 1;
}
f2 = ergebnis/f1;
}
//printf(""faktoren: %ld, %ld \n"",f1,f2);
*zahl1 = f1;
*zahl2 = f2;
}
int main(){
long eingabe;
printf(""Please enter an Integer: "");
scanf(""%ld"",&eingabe);
long z1,z2;
factorize(eingabe,&z1,&z2);
printf(""Possible Factors of %ld are %ld and %ld.\n"",eingabe,z1,z2);
return 0;
}","#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{ 
	if (ergebnis ==0){
		*zahl1 =1;
		*zahl2 = ergebnis;
		}
	else if (ergebnis==1){
		*zahl1= 1;
		*zahl2= ergebnis; 
		}
	else if (ergebnis % 2 ==0) {
		*zahl1 = ergebnis / 2;
		*zahl2 = 2; 
		}
	else {
		int a=0;
		a = ergebnis / 2;
		do {
			if (ergebnis % a ==0)
				break;
		else 
			a--;
		}while (ergebnis %a !=0);
		*zahl1 = a;
		*zahl2 = ergebnis/ *zahl1;
	}
}

int main(){
	long eingabe = 0;
	long zahl1 = 0;
	long zahl2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"", &eingabe);
	factorize(eingabe, &zahl1, &zahl2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", eingabe, zahl1, zahl2 );
	return 0;
}",0.3752759382,0
410,SoSe22,9,Antwort 8,C,VName_435,Name_435,VName_452,Name_452,"#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
    long var = produkt/2;
	switch (produkt){
        case 0:
            *faktor1 = 1;
            *faktor2= produkt; 
            break;
        case 1:
            *faktor1 = 1; 
            *faktor2 = produkt;
            break; 
        default:
            while (produkt%var != 0 ){ //produkt/ergebnis * ergebnis != produkt
                var -= 1;
            }
            *faktor1= var;
            *faktor2= produkt/var;
            break;       
    }
}

int main(){
    long a;
    long b;
    long pro; 
	printf(""Please enter an Integer: "");
    scanf(""%ld"",&pro);
    factorize (pro, &a, &b);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", pro,a, b );
	return 0;
}","#include <stdio.h>

void factorize(long resultat, long *nummer1, long *nummer2)
{
	if (resultat=0){
		*nummer1=1,*nummer2=resultat;}
	if (resultat=1){
		*nummer1=1,*nummer2=resultat;}
	int i=0;
	for (resultat;resultat-1;i++){
	}	// Your factorization
}

int main(){
	long resultat;
	long nummer1=25;
	long nummer2=2;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&resultat);

	
	printf(""Possible Factors of %ld are %ld and %ld.\n"", resultat, nummer1, nummer2);
	return 0;
}",0.3750960799,0
411,SoSe22,9,Antwort 8,C,VName_466,Name_466,VName_458,Name_458,"#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
	// Your factorization printf();
	
	if (produkt == 0 || produkt == 1){
		*faktor1 = 1;
		*faktor2 = produkt;
	}
	else if (produkt%2 == 0){
		*faktor1 = (produkt/2);
		*faktor2 = 2;
	}
	
	else if (produkt%2 != 0){
		for (long i = (produkt/2); i != 0; i--){
			if (produkt%i == 0) {
				*faktor1 = i;
				*faktor2 = (produkt/i);
				break;
			}
		}	
	}
	
}

int main(){
	printf(""Please enter an Integer: "");
	long int zahl;
	scanf(""%li"", &zahl);
	long faktor1 = 0;
	long faktor2 = 0;
	factorize(zahl, &faktor1, &faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", zahl, faktor1, faktor2);
	return 0;
}","#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	int x = ergebnis/(*zahl1);
	if (x*(*zahl1)==ergebnis) {
	    int y = ergebnis/x;
	    return ergebnis, x, y;
	}
}

int main(){
	printf(""Please enter an Integer: "");
	int integer;
	int i=0;
	int zahl2=0;
	scanf(""%i"", integer);
	for (i=1; i<10; i++){
	    factorize(integer, i, (int) zahl2);
	}
	printf(""Possible Factors of %ld are %ld and %ld.\n"", integer, i, zahl2);
	return 0;
}",0.3741721854,0
412,SoSe22,9,Antwort 8,C,VName_441,Name_441,VName_452,Name_452,"#include <stdio.h>
long factorize(long produkt, long *faktor1, long *faktor2)
{
    for (long i = 1; i<produkt; ++i){
    if(produkt % i == 0){
    *faktor1 = i;
    *faktor2 = (produkt / i);
}}
}

int main(){
    printf(""Please enter an Integer: "");
    long num;
    long faktor1 = 1;
    long faktor2 = 0;
    scanf(""%ld"", &num);
    factorize(num, &faktor1, &faktor2);
    printf(""Possible Factors of %li are %li and %li.\n"",num , faktor1, faktor2);
    return 0;
}","#include <stdio.h>

void factorize(long resultat, long *nummer1, long *nummer2)
{
	if (resultat=0){
		*nummer1=1,*nummer2=resultat;}
	if (resultat=1){
		*nummer1=1,*nummer2=resultat;}
	int i=0;
	for (resultat;resultat-1;i++){
	}	// Your factorization
}

int main(){
	long resultat;
	long nummer1=25;
	long nummer2=2;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&resultat);

	
	printf(""Possible Factors of %ld are %ld and %ld.\n"", resultat, nummer1, nummer2);
	return 0;
}",0.3741152679,0
413,SoSe22,9,Antwort 8,C,VName_449,Name_449,VName_444,Name_444,"#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{	
	if (product<2){
		*factor1=1;
		*factor2=product;
	}
	else{
		*factor1=product/2;
		while (*factor1>1){
			if (product%*factor1!=0){
				*factor1=*factor1-1;
			}
			else{
				break;
			}
		}
		*factor2=product/ *factor1;
	}
}

int main(){
	long product;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&product);
	long a;
	long b;
	long *factor1=&a;
	long *factor2=&b;
	factorize(product, factor1, factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"",product,a,b);
	return 0;
}","#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
    if(produkt == 1 || produkt == 0){
        *faktor1 = 1;
        *faktor2 = produkt;
    }
    else{
        int i = 2;
        while (produkt % i != 0) {
            i++;
        }
        *faktor2 = i;
        *faktor1 = produkt / i;
        }
}

int main(){
    long produkt = 0;
    printf(""Please enter an Integer: "");
    scanf(""%ld"", &produkt);
    long faktor1 = 0;
    long faktor2 = 0;
    factorize(produkt, &faktor1, &faktor2);
    printf(""Possible Factors of %ld are %ld and %ld.\n"", produkt, faktor1, faktor2);
    return 0;
}",0.373608903,0
414,SoSe22,9,Antwort 8,C,VName_437,Name_437,VName_463,Name_463,"#include <stdio.h>

void factorize(long resultat, long *nummer1, long *nummer2)
{
    long i;
	for(i=2; i< resultat; i++){
	    if(resultat%i==0){
	        *nummer2 = i;
	        *nummer1 = resultat/i;
	        break;
	    }
	    
	}
	if(i == resultat || resultat == 0){
	    *nummer1 = 1;
	    *nummer2 = resultat;
	}
	else if(resultat == 1){
	    *nummer1 = 1;
	    *nummer2 = 1;
	}
}

int main(){
    long resultat;
    long nummer1;
    long nummer2;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&resultat);
	factorize(resultat, &nummer1, &nummer2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", resultat, nummer1, nummer2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{
	if (product == 0) {
		*factor1 = 1;
		*factor2 = product;
		return;
	}
	if (product == 1) {
		*factor1 = 1;  
		*factor2 = product;
		return;
	}
	for (long i = 2; i < product/2; ++i) {
		if (product % i == 0) {
			*factor2 = i;
			*factor1 = product/i;
			return;	
		}
	}

	// primzahl
	*factor1 = 1;
	*factor2 = product;
}

int main(){
	printf(""Please enter an Integer: "");
	long product;
	long factor1;
	long factor2;
	scanf (""%ld"", &product);
	factorize (product, &factor1, &factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", product, factor1, factor2);
	return 0;
}",0.3734679164,0
415,SoSe22,9,Antwort 8,C,VName_450,Name_450,VName_449,Name_449,"#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}


}


int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{	
	if (product<2){
		*factor1=1;
		*factor2=product;
	}
	else{
		*factor1=product/2;
		while (*factor1>1){
			if (product%*factor1!=0){
				*factor1=*factor1-1;
			}
			else{
				break;
			}
		}
		*factor2=product/ *factor1;
	}
}

int main(){
	long product;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&product);
	long a;
	long b;
	long *factor1=&a;
	long *factor2=&b;
	factorize(product, factor1, factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"",product,a,b);
	return 0;
}",0.3733766234,0
416,SoSe22,9,Antwort 8,C,VName_433,Name_433,VName_446,Name_446,"#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	if(ergebnis==0||ergebnis==1){
		*zahl1=1;
		*zahl2=ergebnis;
	}
	else{
		*zahl1=ergebnis/2;
		while(ergebnis%*zahl1!=0)
		{*zahl1=*zahl1-1;}
	*zahl2 = ergebnis / *zahl1;
			
	}
}

int main(){
	long eingabe=0;
	long t1 =0;
	long t2 =0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"", &eingabe);
	factorize(eingabe, &t1, &t2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", eingabe, t1, t2);
	
	return 0;
}","#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}

}

int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}",0.3732394366,0
417,SoSe22,9,Antwort 8,C,VName_436,Name_436,VName_433,Name_433,"#include <stdio.h>

void factorize(long result, long *number1, long *number2){
	if(result == 0){
	    *number1 = 1;
	    *number2 = 0;
	}
	
	if(result == 1){
        *number1 = 1;
        *number2 = 1;
    }
	
	for(int i = 2; *number1 * *number2 != result; i++){
	    *number2 = i;
	    *number1 = result/(*number2);
	}

}

int main(){
	long result = 0;
	long number1 = 0;
	long number2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&result);
	factorize(result, &number1, &number2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", result, number1, number2);
	return 0;
}","#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	if(ergebnis==0||ergebnis==1){
		*zahl1=1;
		*zahl2=ergebnis;
	}
	else{
		*zahl1=ergebnis/2;
		while(ergebnis%*zahl1!=0)
		{*zahl1=*zahl1-1;}
	*zahl2 = ergebnis / *zahl1;
			
	}
}

int main(){
	long eingabe=0;
	long t1 =0;
	long t2 =0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"", &eingabe);
	factorize(eingabe, &t1, &t2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", eingabe, t1, t2);
	
	return 0;
}",0.3732394366,0
418,SoSe22,9,Antwort 8,C,VName_438,Name_438,VName_470,Name_470,"#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
	if(produkt == 0){
		*faktor1 = 1;
		*faktor2 = produkt;
	}
	else if(produkt == 1){
		*faktor1 = 1;
		*faktor2 = produkt;
	}
	else{
		long vielfache = produkt/2;
		while(produkt%vielfache != 0){
			vielfache -= 1;
		}
		*faktor1 = vielfache;
		*faktor2 = produkt/vielfache;
	}
}

int main(){
	long produkt, f1, f2;
	long *faktor1 = &f1,*faktor2 = &f2;
	printf(""Please enter an Integer: "");
	scanf(""%li"",&produkt);
	factorize(produkt,faktor1,faktor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"",produkt,*faktor1,*faktor2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2) {
  *factor1 = product;
  *factor2 = 1;
  if (*factor1 > 1) {
    ++*factor2;
    while (*factor1 % *factor2) {
      ++*factor2;
    }
    *factor1 /= *factor2;
  } else if (*factor1 == 0) {
    long temp = *factor1;
    *factor1 = *factor2;
    *factor2 = temp;
  }
}

int main() {
  printf(""Please enter an Integer: "");
  long input = 0L;
  scanf(""%ld"", &input);
  long f1 = 0L, f2 = 0L;
  factorize(input, &f1, &f2);
  printf(""Possible Factors of %ld are %ld and %ld.\n"", input, f1, f2);
  return 0;
}",0.3731225296,0
419,SoSe22,9,Antwort 8,C,VName_458,Name_458,VName_465,Name_465,"#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	int x = ergebnis/(*zahl1);
	if (x*(*zahl1)==ergebnis) {
	    int y = ergebnis/x;
	    return ergebnis, x, y;
	}
}

int main(){
	printf(""Please enter an Integer: "");
	int integer;
	int i=0;
	int zahl2=0;
	scanf(""%i"", integer);
	for (i=1; i<10; i++){
	    factorize(integer, i, (int) zahl2);
	}
	printf(""Possible Factors of %ld are %ld and %ld.\n"", integer, i, zahl2);
	return 0;
}","#include <stdio.h>

void factorize(long product, long *factor1, long *factor2)
{
		if(product == 0 || product == 1){
		*factor1 = 1;
		*factor2 = product;
		return 1;
	}
	long i = product/2;
	while(product%i != 0){
		i -= 1;
	}
	*factor1 = i;
	*factor2 = product/i;
}

int main(){
	long product = 0;
	long factor1 = 0;
	long factor2 = 0;
	printf(""Please enter an Integer: "");
	scanf(""%i"", &product);
	factorize(product, &factor1, &factor2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", product, factor1, factor2);
	return 0;
}",0.3727185399,0
420,SoSe22,9,Antwort 8,C,VName_433,Name_433,VName_444,Name_444,"#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2)
{
	if(ergebnis==0||ergebnis==1){
		*zahl1=1;
		*zahl2=ergebnis;
	}
	else{
		*zahl1=ergebnis/2;
		while(ergebnis%*zahl1!=0)
		{*zahl1=*zahl1-1;}
	*zahl2 = ergebnis / *zahl1;
			
	}
}

int main(){
	long eingabe=0;
	long t1 =0;
	long t2 =0;
	printf(""Please enter an Integer: "");
	scanf(""%ld"", &eingabe);
	factorize(eingabe, &t1, &t2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", eingabe, t1, t2);
	
	return 0;
}","#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
    if(produkt == 1 || produkt == 0){
        *faktor1 = 1;
        *faktor2 = produkt;
    }
    else{
        int i = 2;
        while (produkt % i != 0) {
            i++;
        }
        *faktor2 = i;
        *faktor1 = produkt / i;
        }
}

int main(){
    long produkt = 0;
    printf(""Please enter an Integer: "");
    scanf(""%ld"", &produkt);
    long faktor1 = 0;
    long faktor2 = 0;
    factorize(produkt, &faktor1, &faktor2);
    printf(""Possible Factors of %ld are %ld and %ld.\n"", produkt, faktor1, faktor2);
    return 0;
}",0.3720136519,0
421,SoSe22,9,Antwort 8,C,VName_441,Name_441,VName_91,Name_91,"#include <stdio.h>
long factorize(long produkt, long *faktor1, long *faktor2)
{
    for (long i = 1; i<produkt; ++i){
    if(produkt % i == 0){
    *faktor1 = i;
    *faktor2 = (produkt / i);
}}
}

int main(){
    printf(""Please enter an Integer: "");
    long num;
    long faktor1 = 1;
    long faktor2 = 0;
    scanf(""%ld"", &num);
    factorize(num, &faktor1, &faktor2);
    printf(""Possible Factors of %li are %li and %li.\n"",num , faktor1, faktor2);
    return 0;
}","#include <stdio.h>

void factorize(long ergebnis, long *zahl1, long *zahl2){
    long tmp= ergebnis;
    if(ergebnis == 0){
        *zahl1 = 1;
        *zahl2 = ergebnis;
    }
    else if(ergebnis == 1){
        *zahl1 = 1;
        *zahl2 = ergebnis;
    }
    else{
        tmp = ergebnis/2;
        while(ergebnis % tmp != 0){
            tmp = tmp - 1;
        }
        *zahl1 = tmp;
        *zahl2 = ergebnis/tmp;
    }
}

int main(){
	long ergebnis;
    long zahl1;
    long zahl2;
    long* p1 = &zahl1;
    long* p2 = &zahl2;
    printf(""Please enter an Integer: "");
    scanf(""%ld"", &ergebnis);
    factorize(ergebnis, p1, p2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", ergebnis, zahl1, zahl2);
	return 0;
}",0.3712,0
422,SoSe22,9,Antwort 8,C,VName_437,Name_437,VName_474,Name_474,"#include <stdio.h>

void factorize(long resultat, long *nummer1, long *nummer2)
{
    long i;
	for(i=2; i< resultat; i++){
	    if(resultat%i==0){
	        *nummer2 = i;
	        *nummer1 = resultat/i;
	        break;
	    }
	    
	}
	if(i == resultat || resultat == 0){
	    *nummer1 = 1;
	    *nummer2 = resultat;
	}
	else if(resultat == 1){
	    *nummer1 = 1;
	    *nummer2 = 1;
	}
}

int main(){
    long resultat;
    long nummer1;
    long nummer2;
	printf(""Please enter an Integer: "");
	scanf(""%ld"",&resultat);
	factorize(resultat, &nummer1, &nummer2);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", resultat, nummer1, nummer2);
	return 0;
}","#include <stdio.h>

void factorize(long produkt, long *faktor1, long *faktor2)
{
	if(produkt == 0 || produkt == 1)
	{
		*faktor1 = 1; *faktor2 = produkt;
	}
	else
	{
		long teiler = produkt/2;
		for(teiler; produkt % teiler != 0;)
		{
			teiler--;
		}
		
		*faktor1 = teiler;
		*faktor2 = produkt/teiler;
	}
}

int main(){
	long produkt;
	
	long faktorEins;
	long faktorZwei;
	printf(""Please enter an Integer: "");
	scanf(""%ld"", &produkt);
	factorize(produkt, &faktorEins, &faktorZwei);
	printf(""Possible Factors of %ld are %ld and %ld.\n"", produkt, faktorEins, faktorZwei);
	return 0;
}",0.3711656442,0
